title,authors,book_format,cur_price,old_price,isbn13,publisher,publication_date,pages,product_dimensions
"Maverick: An Unauthorized Collection of Wisdom from John McCain, the Sheriff of the Senate",Mary Zaia,Hardcover,$12.99,$12.99,9781250200181,St. Martin's Press,05/22/2018,160,4.81(w) x 6.41(h) x 0.70(d)
"Mayada, Daughter of Iraq: One Woman's Survival Under Saddam Hussein",Jean Sasson,Paperback,$15.73,$16.00,9780451212924,Penguin Publishing Group,09/07/2004,360,5.35(w) x 7.96(h) x 0.78(d)
Maybe We'll Have You Back: The Life of a Perennial TV Guest Star,Fred Stoller,Paperback,$16.99,$16.99,9781629145679,Skyhorse,09/22/2015,280,6.00(w) x 8.80(h) x 0.80(d)
Mayor: The Best Job in Politics,Michael A. Nutter,Hardcover,$18.85,$19.95,9780812250022,"University of Pennsylvania Press, Inc.",12/06/2017,200,5.80(w) x 8.50(h) x 1.00(d)
McGlue: A Novella,Ottessa Moshfegh,Paperback,$13.50,$15.00,9780525522768,Penguin Publishing Group,01/08/2019,160,5.00(w) x 7.60(h) x 0.60(d)
Me and My Dad: A Baseball Memoir,Paul O'Neill,Paperback,$14.82,$15.99,9780060595791,HarperCollins Publishers,05/04/2004,272,7.98(w) x 10.92(h) x 0.68(d)
Me Before You (Movie Tie-In),Jojo Moyes,Paperback,$13.60,$16.00,9780143109464,Penguin Publishing Group,04/26/2016,400,5.40(w) x 8.40(h) x 1.00(d)
Me: Stories of My Life,Katharine Hepburn,Paperback,$18.00,$20.00,9780345410092,Random House Publishing Group,09/28/1996,432,6.14(w) x 9.22(h) x 1.03(d)
Mean Dads for a Better America: The Generous Rewards of an Old-Fashioned Childhood,Tom Shillue,Paperback,$15.99,$15.99,9780062656186,HarperCollins Publishers,04/03/2018,288,5.31(w) x 8.00(h) x 0.65(d)
"Means of Ascent: The Years of Lyndon Johnson, Volume 2",Robert A. Caro,Paperback,$21.23,$22.00,9780679733713,Knopf Doubleday Publishing Group,03/06/1991,592,6.12(w) x 9.17(h) x 1.14(d)
Measure for Measure (Folger Shakespeare Library Series),William Shakespeare,Paperback,$5.99,$5.99,9780743484909,Simon & Schuster,06/28/2005,336,4.18(w) x 6.75(h) x 0.90(d)
Meditations,Marcus Aurelius,Paperback,$10.97,$11.00,9780812968255,Random House Publishing Group,05/06/2003,256,5.18(w) x 8.00(h) x 0.58(d)
Meet Me at the Museum,Anne Youngson,Hardcover,$20.39,$23.99,9781250295163,Flatiron Books,08/07/2018,288,5.00(w) x 7.20(h) x 1.10(d)
Melissa Explains It All: Tales from My Abnormally Normal Life,Melissa Joan Hart,Paperback,$15.76,$15.99,9781250054982,St. Martin's Press,11/25/2014,288,5.50(w) x 8.10(h) x 0.90(d)
Mellon: An American Life,David Cannadine,Paperback,$25.00,$25.00,9780307386793,Knopf Doubleday Publishing Group,02/12/2008,832,6.10(w) x 9.10(h) x 1.70(d)
Melmoth the Wanderer,Charles Robert Maturin,Paperback,$15.00,$15.00,9780140447613,Penguin Publishing Group,02/28/2001,704,5.16(w) x 7.80(h) x 1.28(d)
Memento Park: A Novel,Mark Sarvas,Paperback,$15.30,$17.00,9781250310354,Picador,03/05/2019,288,5.30(w) x 8.20(h) x 0.80(d)
Memoirs of a Professional Cad,George Sanders,Paperback,$17.99,$17.99,9781911095200,Dean Street Press,04/06/2015,194,5.06(w) x 7.81(h) x 0.41(d)
Memoirs of a Revolutionary,Victor Serge,Paperback,$18.54,$18.95,9781590174517,New York Review Books,05/01/2012,576,7.90(w) x 5.00(h) x 1.30(d)
Memoirs of Hadrian,Marguerite Yourcenar,Paperback,$14.40,$16.00,9780374529260,"Farrar, Straus and Giroux",05/18/2005,416,6.02(w) x 8.18(h) x 1.04(d)
"Memorable Doings and Sayings, Volume I: Books 1-5 (Loeb Classical Library)",Valerius Maximus,Hardcover,$26.00,$26.00,9780674995413,Harvard University Press,09/28/2000,560,4.59(w) x 6.69(h) x 1.08(d)
Memoria de mis putas tristes (Memories of My Melancholy Whores),Gabriel García Márquez,Paperback,$14.78,$14.95,9781400095803,Knopf Doubleday Publishing Group,10/19/2004,112,5.18(w) x 7.99(h) x 0.38(d)
Memories Are Made of This: Dean Martin Through His Daughter's Eyes,Deana Martin,Paperback,$14.40,$16.00,9781400098330,Crown/Archetype,11/22/2005,320,5.18(w) x 7.95(h) x 0.86(d)
Memories of the Southern Civil Rights Movement,Danny Lyon,Hardcover,$75.00,$75.00,9781931885881,Twin Palm Publishers,05/20/2010,196,9.20(w) x 12.30(h) x 1.00(d)
Men without Women,Haruki Murakami,Paperback,$13.60,$16.00,9781101974520,Knopf Doubleday Publishing Group,05/01/2018,240,5.20(w) x 8.00(h) x 0.70(d)
Mendelssohn Is on the Roof,Jiri Weil,Paperback,$19.00,$19.00,9780810116863,Northwestern University Press,11/28/1998,228,5.50(w) x 8.75(h) x 0.90(d)
Mercy,Jodi Picoult,Paperback,$15.29,$16.99,9780743422444,Washington Square Press,04/01/2001,416,5.31(w) x 8.25(h) x 1.20(d)
Merlin: Priest of Nature,Jean Markale,Paperback,$19.95,$19.95,9780892815173,Inner Traditions/Bear & Company,06/01/1995,240,6.00(w) x 9.00(h) x 0.50(d)
Merv Griffin: A Life in the Closet,Darwin Porter,Hardcover,$26.95,$26.95,9780978646509,Blood Moon Productions,05/16/2009,525,6.40(w) x 9.10(h) x 1.60(d)
Messenger of Truth (Maisie Dobbs Series #4),Jacqueline Winspear,Paperback,$16.22,$17.00,9780312426859,Picador,06/12/2007,336,5.52(w) x 8.23(h) x 0.61(d)
Messi,Leonardo Faccio,Paperback,$12.56,$13.95,9780345802699,Knopf Doubleday Publishing Group,09/04/2012,176,5.32(w) x 7.80(h) x 0.58(d)
Messigraphica: A graphic biography of the genius of Lionel Messi,Sanjeev Shetty,Hardcover,$26.99,$29.99,9781781316078,Aurum Press,06/01/2017,272,6.80(w) x 9.10(h) x 1.30(d)
Metternich: The First European,Desmond Seward,Paperback,$18.99,$18.99,9781910198957,Thistle Publishing,07/21/2015,464,5.06(w) x 7.81(h) x 0.94(d)
Michael Collins and the Making of the Irish State,Gabriel Doherty,Paperback,$20.50,$20.50,9781856355124,"Mercier Press, Limited, The",12/01/2006,234,5.50(w) x 8.50(h) x 0.49(d)
Michael Collins and the Troubles,Ulick O'Connor,Paperback,$19.95,$19.95,9780393316452,"Norton, W. W. & Company, Inc.",11/17/1996,248,5.40(w) x 8.00(h) x 0.70(d)
Michael Curtiz: A Life in Film,Alan K. Rode,Hardcover,$50.00,$50.00,9780813173917,University Press of Kentucky,11/06/2017,704,5.90(w) x 9.10(h) x 2.10(d)
Michael Douglas: A Biography,Marc Eliot,Paperback,$14.83,$16.00,9780307952370,Crown/Archetype,09/17/2013,352,5.42(w) x 7.82(h) x 0.80(d)
Michael Jordan: The Life,Roland Lazenby,Paperback,$18.00,$20.00,9780316194761,"Little, Brown and Company",05/19/2015,720,5.50(w) x 8.20(h) x 1.40(d)
Michelle Obama,Elizabeth Lightfoot,Paperback,$17.06,$18.95,9781493038831,"Rowman & Littlefield Publishers, Inc.",11/01/2018,264,6.00(w) x 8.80(h) x 0.60(d)
Michelle Obama: A Life,Peter Slevin,Paperback,$15.30,$17.00,9780307949318,Knopf Doubleday Publishing Group,01/26/2016,432,5.10(w) x 7.90(h) x 1.00(d)
Michelle Obama: A Photographic Journey,Antonia Felix (Text by),Hardcover,$21.21,$24.95,9781454926368,Sterling,04/04/2017,208,9.40(w) x 10.40(h) x 1.20(d)
"Mickey and Willie: Mantle and Mays, the Parallel Lives of Baseball's Golden Age",Allen Barra,Paperback,$17.00,$17.00,9780307716491,Crown/Archetype,04/01/2014,496,5.20(w) x 8.00(h) x 1.10(d)
Mickey Mantle: Stories and Memorabilia from a Lifetime with the Mick,Mickey Herskowitz,Hardcover,$37.50,$37.50,9781584795476,ABRAMS,10/28/2006,176,8.70(w) x 9.70(h) x 1.10(d)
Midnight at the Bright Ideas Bookstore: A Novel,Matthew Sullivan,Paperback,$15.30,$17.00,9781501116858,Scribner,01/09/2018,352,5.20(w) x 7.90(h) x 1.00(d)
Midnight Blue: A Novel,Simone van der Vlugt,Paperback,$14.39,$15.99,9780062686862,HarperCollins Publishers,06/26/2018,336,5.30(w) x 7.90(h) x 0.30(d)
Midnight Rising: John Brown and the Raid That Sparked the Civil War,Tony Horwitz,Paperback,$18.00,$20.00,9780312429263,Picador,08/07/2012,384,5.60(w) x 8.06(h) x 1.04(d)
Midnight Robber,Nalo Hopkinson,Paperback,$13.49,$14.99,9780446675604,Grand Central Publishing,03/01/2000,336,5.25(w) x 8.00(h) x 0.95(d)
Midwinter Break: A Novel,Bernard MacLaverty,Paperback,$14.36,$15.95,9780393356236,"Norton, W. W. & Company, Inc.",09/04/2018,208,5.40(w) x 8.20(h) x 0.80(d)
Might as Well Laugh About it Now,Marie Osmond,Paperback,$16.00,$16.00,9780451227737,Penguin Publishing Group,05/04/2010,320,5.40(w) x 8.20(h) x 0.90(d)
"Mighty Be Our Powers: How Sisterhood, Prayer, and Sex Changed a Nation at War",Leymah Gbowee,Paperback,$15.99,$15.99,9780984295197,PublicAffairs,03/26/2013,272,6.00(w) x 9.10(h) x 0.80(d)
Miguel Street,V. S. Naipaul,Paperback,$15.00,$15.00,9780375713873,Knopf Doubleday Publishing Group,07/23/2002,224,5.20(w) x 8.00(h) x 0.58(d)
Mil Soles Esplendidos,Khaled Hosseini,Paperback,$12.95,$12.95,9788498382327,Salamandra,06/01/2009,416,4.90(w) x 7.70(h) x 1.00(d)
Mila 18,Leon Uris,Paperback,$8.99,$8.99,9780553241600,Random House Publishing Group,01/31/2000,576,4.10(w) x 7.00(h) x 1.00(d)
Miles Gone By: A Literary Autobiography,William F. Buckley Jr.,Paperback,$22.49,$24.99,9780895260048,Regnery Publishing,10/25/2005,594,6.00(w) x 9.00(h) x 1.50(d)
Milk and Honey (Peter Decker and Rina Lazarus Series #3),Faye Kellerman,Paperback,$9.99,$9.99,9780061999260,HarperCollins Publishers,01/25/2011,528,4.20(w) x 7.40(h) x 1.40(d)
Milkman,Anna Burns,Paperback,$13.60,$16.00,9781644450000,Graywolf Press,12/04/2018,360,5.40(w) x 8.20(h) x 1.10(d)
Millard Fillmore - the Accidental President,Biographiq,Paperback,$9.99,$9.99,9781599861272,Filiquarian Publishing,03/28/2008,48,5.80(w) x 8.70(h) x 0.40(d)
Millard Fillmore (American Presidents Series),Paul Finkelman,Hardcover,$29.70,$33.00,9780805087154,"Holt, Henry & Company, Inc.",05/10/2011,192,5.70(w) x 8.30(h) x 0.90(d)
Milvian Bridge AD 312: Constantine's battle for Empire and Faith,Ross Cowan,Paperback,$21.60,$24.00,9781472813817,Bloomsbury USA,07/19/2016,96,7.10(w) x 9.40(h) x 0.30(d)
Mind and Matter: A Life in Math and Football,John Urschel,Hardcover,$18.90,$27.00,9780735224865,Penguin Publishing Group,05/14/2019,256,6.00(w) x 9.00(h) x 0.62(d)
Mind's Eye (Inspector Van Veeteren Series #1),Håkan Nesser,Paperback,$14.40,$16.00,9780307387226,Knopf Doubleday Publishing Group,06/16/2009,288,5.10(w) x 7.98(h) x 0.58(d)
Minding Frankie,Maeve Binchy,Paperback,$8.99,$8.99,9780307475497,Knopf Doubleday Publishing Group,12/27/2011,512,4.18(w) x 8.54(h) x 1.13(d)
"Miracle in Shreveport: A Memoir of Baseball, Fatherhood, and the Stadium that Launched a Dream",David Benham,Hardcover,$17.99,$19.99,9780785215981,"Nelson, Thomas, Inc.",03/27/2018,208,5.70(w) x 8.40(h) x 1.00(d)
"Mirror, Shoulder, Signal",Dorthe Nors,Paperback,$14.40,$16.00,9781555978082,Graywolf Press,06/05/2018,192,5.40(w) x 8.40(h) x 0.50(d)
Miss America,Howard Stern,Paperback,$16.22,$16.99,9780061885556,HarperCollins Publishers,08/24/2010,482,6.00(w) x 8.90(h) x 1.10(d)
Miss Buncle Married,D.E. Stevenson,Paperback,$17.09,$18.99,9781402272523,Sourcebooks,11/06/2012,352,5.38(w) x 7.82(h) x 0.95(d)
Miss Burma,Charmaine Craig,Paperback,$14.83,$16.00,9780802127686,"Grove/Atlantic, Inc.",03/06/2018,368,5.40(w) x 8.20(h) x 0.90(d)
Miss D and Me: Life with the Invincible Bette Davis,Kathryn Sermak,Paperback,$14.39,$15.99,9780316507868,Hachette Books,09/11/2018,288,5.40(w) x 8.20(h) x 0.80(d)
Miss Kopp's Midnight Confessions (Kopp Sisters Series #3),Amy Stewart,Paperback,$13.49,$14.99,9781328497611,Houghton Mifflin Harcourt,05/01/2018,400,5.20(w) x 7.80(h) x 1.20(d)
Miss Lonelyhearts & The Day of the Locust,Nathanael West,Paperback,$15.45,$15.95,9780811218221,New Directions Publishing Corporation,06/23/2009,208,5.20(w) x 7.90(h) x 0.50(d)
Miss Pym Disposes,Josephine Tey,Paperback,$16.00,$16.00,9780684847511,Scribner,08/18/1998,240,5.25(w) x 8.00(h) x 0.70(d)
"Missing, Presumed",Susie Steiner,Paperback,$15.30,$17.00,9780812987744,Random House Publishing Group,02/07/2017,384,5.20(w) x 7.90(h) x 1.00(d)
Mississippi's Exiled Daughter: How My Civil Rights Baptism Under Fire Shaped My Life,Brenda Travis,Paperback,$19.76,$21.95,9781588383297,"NewSouth, Incorporated",07/10/2018,160,5.50(w) x 8.40(h) x 0.50(d)
Mister Pip,Lloyd Jones,Paperback,$16.00,$16.00,9780385341073,Random House Publishing Group,05/20/2008,272,4.90(w) x 7.50(h) x 0.60(d)
Mistress of Rome (Empress of Rome Series #1),Kate Quinn,Paperback,$14.40,$16.00,9780425232477,Penguin Publishing Group,04/06/2010,480,5.30(w) x 8.10(h) x 1.20(d)
Mistress of the Art of Death (Mistress of the Art of Death Series #1),Ariana Franklin,Paperback,$14.40,$16.00,9780425219256,Penguin Publishing Group,01/29/2008,432,5.10(w) x 8.30(h) x 0.90(d)
Miyamoto Musashi: His Life and Writings,Kenji Tokitsu,Paperback,$39.95,$39.95,9780834805675,Shambhala,06/20/2006,528,6.00(w) x 8.90(h) x 1.40(d)
Miyazakiworld: A Life in Art,Susan Napier,Hardcover,$27.00,$30.00,9780300226850,Yale University Press,09/04/2018,344,6.20(w) x 7.90(h) x 1.20(d)
Moby Dick,Herman Melville,Paperback,$5.95,$5.95,9780553213119,Random House Publishing Group,02/01/1981,704,4.24(w) x 6.89(h) x 1.10(d)
Modern Girls,Jennifer S. Brown,Paperback,$14.40,$16.00,9780451477125,Penguin Publishing Group,04/05/2016,384,5.40(w) x 8.20(h) x 1.10(d)
Mojave Crossing,Louis L'Amour,Paperback,$5.99,$5.99,9780553276800,Random House Publishing Group,08/28/1985,176,4.10(w) x 6.80(h) x 0.80(d)
Molina: The Story of the Father Who Raised an Unlikely Baseball Dynasty,Bengie Molina,Paperback,$14.40,$16.00,9781451641059,Simon & Schuster,06/28/2016,272,5.40(w) x 8.30(h) x 0.80(d)
Moloka'i,Alan Brennert,Paperback,$15.29,$17.99,9780312304355,St. Martin's Press,10/04/2004,416,5.40(w) x 8.20(h) x 1.20(d)
Moments of Clarity: Voices from the Front Lines of Addiction and Recovery,Christopher Kennedy Lawford,Paperback,$14.39,$15.99,9780061456220,HarperCollins Publishers,02/09/2010,265,8.08(w) x 5.34(h) x 0.73(d)
Mommie Dearest,Christina Crawford,Paperback,$37.31,$37.99,9781504057714,Open Road Integrated Media LLC,12/18/2018,522,5.50(w) x 8.50(h) x 1.17(d)
Money: The Life and Fast Times of Floyd Mayweather,Tris Dixon,Paperback,$14.99,$14.99,9781909715578,"Birlinn, Limited",01/01/2018,320,5.00(w) x 7.70(h) x 1.20(d)
Monk's Hood (Brother Cadfael Series #3),Ellis Peters,Paperback,$14.74,$14.99,9781504001977,Open Road Integrated Media LLC,11/25/2014,286,5.20(w) x 7.90(h) x 0.80(d)
"Monster of the Midway: Bronko Nagurski, the 1943 Chicago Bears, and the Greatest Comeback Ever",Jim Dent,Paperback,$22.24,$23.99,9780312308681,St. Martin's Press,08/04/2004,336,6.00(w) x 9.00(h) x 0.75(d)
Montana: The Biography of Football's Joe Cool,Keith Dunnavant,Paperback,$16.19,$17.99,9781250017857,St. Martin's Press,11/01/2016,352,5.40(w) x 8.20(h) x 1.00(d)
Moon Hunt: A People of Cahokia Novel,W. Michael Gear,Paperback,$8.99,$9.99,9780765380609,Tom Doherty Associates,09/25/2018,560,4.10(w) x 7.40(h) x 1.30(d)
Moon Music,Faye Kellerman,Paperback,$9.99,$9.99,9780062087898,HarperCollins Publishers,09/29/2015,608,7.50(w) x 4.10(h) x 1.60(d)
Moonfixer: The Basketball Journey of Earl Lloyd,Earl Lloyd,Paperback,$19.95,$19.95,9780815609926,Syracuse University Press,08/15/2011,184,5.90(w) x 8.90(h) x 0.40(d)
Moonglow,Michael Chabon,Paperback,$15.29,$16.99,9780062225566,HarperCollins Publishers,09/19/2017,480,5.20(w) x 7.90(h) x 1.30(d)
Moral Letters to Lucilius,Seneca,Paperback,$11.94,$11.94,9781727881257,CreateSpace Publishing,10/16/2018,322,6.00(w) x 9.00(h) x 0.67(d)
Morality Play,Barry Unsworth,Paperback,$15.72,$16.95,9780525434092,Knopf Doubleday Publishing Group,08/29/2017,240,5.20(w) x 7.90(h) x 0.70(d)
Morgan's Run,Colleen McCullough,Paperback,$42.29,$46.99,9781501115462,Gallery Books,02/14/2015,848,5.00(w) x 7.90(h) x 6.70(d)
Mornings in Jenin,Susan Abulhawa,Paperback,$17.58,$18.00,9781608190461,Bloomsbury USA,02/02/2010,352,5.40(w) x 8.20(h) x 1.20(d)
"Mornings on Horseback: The Story of an Extraordinary Family, a Vanished Way of Life and the Unique Child Who Became Theodore Roosevelt",David McCullough,Paperback,$15.54,$17.95,9780671447540,Simon & Schuster,05/12/1982,480,6.26(w) x 9.04(h) x 1.16(d)
Mortal Arts (Lady Darby Mystery Series #2),Anna Lee Huber,Paperback,$15.30,$16.00,9780425253786,Penguin Publishing Group,09/03/2013,384,5.20(w) x 7.90(h) x 1.10(d)
Mortal Republic: How Rome Fell into Tyranny,Edward J. Watts,Hardcover,$27.20,$32.00,9780465093816,Basic Books,11/06/2018,352,6.00(w) x 9.30(h) x 1.40(d)
Moses and Akhenaten: The Secret History of Egypt at the Time of the Exodus,Ahmed Osman,Paperback,$18.67,$20.00,9781591430049,Inner Traditions/Bear & Company,10/01/2002,280,6.00(w) x 9.00(h) x 0.90(d)
Most Blessed of the Patriarchs: Thomas Jefferson and the Empire of the Imagination,Annette Gordon-Reed,Paperback,$16.16,$17.95,9781631492518,Liveright Publishing Corporation,04/04/2017,400,5.40(w) x 8.20(h) x 1.10(d)
Mostly Sunny: How I Learned to Keep Smiling Through the Rainiest Days,Janice Dean,Hardcover,$22.94,$26.99,9780062877574,HarperCollins Publishers,03/05/2019,256,5.90(w) x 9.00(h) x 1.10(d)
Mother Jones: The Most Dangerous Woman in America,Elliott J. Gorn,Paperback,$28.00,$28.00,9780809070947,"Farrar, Straus and Giroux",04/15/2002,424,5.50(w) x 8.50(h) x 0.95(d)
Mother Night,Kurt Vonnegut,Paperback,$15.30,$17.00,9780385334143,Random House Publishing Group,05/11/1999,288,5.26(w) x 8.00(h) x 0.59(d)
Motherhood,Sheila Heti,Hardcover,$24.30,$27.00,9781627790772,"Holt, Henry & Company, Inc.",05/01/2018,304,5.50(w) x 8.40(h) x 1.20(d)
Mothering Sunday: A Romance,Graham Swift,Paperback,$13.91,$15.00,9781101971727,Knopf Doubleday Publishing Group,01/10/2017,192,5.10(w) x 7.90(h) x 0.70(d)
Mount Vernon Love Story,Mary Higgins Clark,Paperback,$9.99,$9.99,9780743448949,Pocket Books,06/03/2003,272,4.18(w) x 6.75(h) x 0.60(d)
Mountaineering in the Sierra Nevada,Clarence King,Paperback,$19.00,$19.00,9780803277830,UNP - Nebraska Paperback,03/28/1997,336,5.50(w) x 8.50(h) x 0.70(d)
Mouthful of Birds,Samanta Schweblin,Hardcover,$23.40,$26.00,9780399184628,Penguin Publishing Group,01/08/2019,240,5.20(w) x 7.90(h) x 1.10(d)
"Mover and Shaker: Walter O'Malley, the Dodgers, and Baseball's Westward Expansion",Andy McCue,Paperback,$24.95,$24.95,9780803278424,UNP - Nebraska,04/01/2015,488,5.70(w) x 8.80(h) x 1.30(d)
Moving the Chains: Tom Brady and the Pursuit of Everything,Charles P. Pierce,Paperback,$13.50,$15.00,9780374214449,"Farrar, Straus and Giroux",10/16/2007,288,5.50(w) x 8.50(h) x 0.64(d)
Mr. Churchill's Secretary (Maggie Hope Series #1),Susan Elia MacNeal,Paperback,$14.40,$16.00,9780553593617,Random House Publishing Group,04/03/2012,384,5.10(w) x 7.90(h) x 0.80(d)
Mr. Flood's Last Resort: A Novel,Jess Kidd,Paperback,$15.29,$16.99,9781501180644,Washington Square Press,03/12/2019,352,5.30(w) x 8.20(h) x 1.10(d)
Mr. Fox,Helen Oyeyemi,Paperback,$14.40,$16.00,9781594486180,Penguin Publishing Group,11/06/2012,336,5.10(w) x 7.90(h) x 1.00(d)
Mr. Jefferson's Hammer: William Henry Harrison and the Origins of American Indian Policy,Robert M. Owens,Paperback,$21.95,$21.95,9780806141985,University of Oklahoma Press,01/15/2011,344,6.00(w) x 8.90(h) x 0.90(d)
Mr. Penumbra's 24-Hour Bookstore: A Novel,Robin Sloan,Paperback,$14.45,$17.00,9781250037756,Picador,09/24/2013,304,5.40(w) x 8.20(h) x 0.90(d)
Mr. Rochester,Sarah Shoemaker,Paperback,$14.31,$14.99,9781455569816,Grand Central Publishing,03/20/2018,464,5.20(w) x 7.90(h) x 1.40(d)
Mr. S: My Life with Frank Sinatra,George Jacobs,Paperback,$13.92,$14.99,9780060596743,HarperCollins Publishers,04/06/2004,288,5.31(w) x 8.00(h) x 0.65(d)
Mr. X and the Pacific: George F. Kennan and American Policy in East Asia,Paul J. Heer,Hardcover,$37.95,$37.95,9781501711145,Cornell University Press,05/15/2018,300,6.00(w) x 9.10(h) x 1.10(d)
Mrs Palfrey at the Claremont,Elizabeth Taylor,Paperback,$12.56,$13.95,9781844083213,"Little, Brown and Company",04/28/2006,224,5.00(w) x 7.75(h) x 0.50(d)
Mrs. Dalloway,Virginia Woolf,Paperback,$12.74,$14.99,9780156628709,Houghton Mifflin Harcourt,09/24/1990,224,5.30(w) x 7.90(h) x 0.60(d)
Mrs. Everything (B&N Exclusive Edition),Jennifer Weiner,Hardcover,$19.60,$28.00,9781982131791,Atria Books,06/11/2019,480,6.00(w) x 9.00(h) x (d)
Mrs. Grant and Madame Jule,Jennifer Chiaverini,Paperback,$5.98,$16.00,9780594792734,Penguin Publishing Group,08/16/2016,432,5.20(w) x 7.90(h) x 0.90(d)
Mrs. Jeffries and the Mistletoe Mix-Up (Mrs. Jeffries Series #29),Emily Brightwell,Paperback,$7.99,$7.99,9780425251706,Penguin Publishing Group,11/06/2012,272,4.10(w) x 6.70(h) x 0.90(d)
Mrs. Jeffries and the Silent Knight (Mrs. Jeffries Series #20),Emily Brightwell,Paperback,$7.99,$7.99,9780425207086,Penguin Publishing Group,10/03/2006,240,4.30(w) x 6.80(h) x 0.60(d)
Mrs. Jeffries and the Yuletide Weddings (Mrs. Jeffries Series #26),Emily Brightwell,Paperback,$7.99,$7.99,9780425237915,Penguin Publishing Group,11/02/2010,288,4.20(w) x 6.70(h) x 0.90(d)
Mrs. Jeffries Appeals the Verdict (Mrs. Jeffries Series #21),Emily Brightwell,Paperback,$7.99,$7.99,9780425209691,Penguin Publishing Group,05/02/2006,224,4.20(w) x 6.72(h) x 0.58(d)
Mrs. Jeffries Delivers the Goods (Mrs. Jeffries Series #37),Emily Brightwell,Paperback,$12.80,$16.00,9780451492227,Penguin Publishing Group,03/12/2019,288,5.40(w) x 8.10(h) x 0.80(d)
Mrs. Jeffries Forges Ahead (Mrs. Jeffries Series #28),Emily Brightwell,Paperback,$7.99,$7.99,9780425241608,Penguin Publishing Group,05/03/2011,304,4.10(w) x 6.60(h) x 1.00(d)
Mrs. Jeffries in the Nick of Time (Mrs. Jeffries Series #25),Emily Brightwell,Paperback,$7.99,$7.99,9780425226780,Penguin Publishing Group,03/03/2009,272,4.20(w) x 6.60(h) x 0.72(d)
Mrs. Jeffries Learns the Trade (Mrs. Jeffries Series #1-3),Emily Brightwell,Paperback,$15.30,$17.00,9780425203460,Penguin Publishing Group,04/28/2005,464,8.90(w) x 10.54(h) x 1.01(d)
Mrs. Jeffries Sallies Forth (Mrs. Jeffries Series #10-12),Emily Brightwell,Paperback,$17.00,$17.00,9780425269343,Penguin Publishing Group,10/01/2013,512,6.00(w) x 8.90(h) x 1.30(d)
Mrs. Jeffries Speaks Her Mind (Mrs. Jeffries Series #27),Emily Brightwell,Paperback,$7.99,$7.99,9780425235249,Penguin Publishing Group,06/01/2010,304,4.10(w) x 6.70(h) x 0.90(d)
Mrs. Jeffries Takes a Second Look (Mrs. Jeffries Series #4-6),Emily Brightwell,Paperback,$16.86,$17.00,9780425259283,Penguin Publishing Group,09/04/2012,512,7.60(w) x 5.10(h) x 0.50(d)
Mrs. Jeffries Takes Tea at Three (Mrs. Jeffries Series #7-9),Emily Brightwell,Paperback,$17.00,$17.00,9780425263594,Penguin Publishing Group,04/02/2013,512,5.90(w) x 8.80(h) x 0.80(d)
Mrs. Kennedy and Me,Clint Hill,Paperback,$14.45,$17.00,9781451648461,Gallery Books,11/20/2012,352,6.22(w) x 9.08(h) x 0.84(d)
Mrs. Kennedy: The Missing History of the Kennedy Years,Barbara Leaming,Paperback,$16.69,$18.00,9780743227490,Free Press,09/24/2002,416,5.60(w) x 8.30(h) x 1.00(d)
Mrs. Lincoln and Mrs. Keckly: The Remarkable Story of the Friendship between a First Lady and a Former Slave,Jennifer Fleischner,Paperback,$15.29,$16.99,9780767902595,Crown/Archetype,02/10/2004,396,5.60(w) x 8.27(h) x 1.07(d)
Mrs. Lincoln's Dressmaker: A Novel,Jennifer Chiaverini,Paperback,$14.40,$16.00,9780142180358,Penguin Publishing Group,09/24/2013,384,5.20(w) x 7.90(h) x 0.90(d)
Mrs. Lincoln's Rival: A Novel,Jennifer Chiaverini,Paperback,$5.98,$16.00,9780594722069,Penguin Publishing Group,09/30/2014,432,7.80(w) x 5.30(h) x 1.00(d)
Much Ado About Lewrie: An Alan Lewrie Naval Adventure,Dewey Lambdin,Hardcover,$22.30,$27.99,9781250103666,St. Martin's Press,05/28/2019,336,6.12(w) x 9.25(h) x (d)
Much Ado about Nothing (Folger Shakespeare Library Series),William Shakespeare,Paperback,$5.99,$5.99,9780743482752,Simon & Schuster,12/30/2003,304,4.18(w) x 6.75(h) x 0.90(d)
Muhammad Ali: His Life and Times,Thomas Hauser,Paperback,$17.09,$18.99,9780671779719,Simon & Schuster,06/28/1992,544,6.12(w) x 9.25(h) x 1.50(d)
Munich,Robert Harris,Paperback,$14.41,$16.95,9780525436430,Knopf Doubleday Publishing Group,10/30/2018,320,5.13(w) x 7.99(h) x 0.69(d)
Munster's Case (Inspector Van Veeteren Series #6),Håkan Nesser,Paperback,$15.00,$15.00,9780307946416,Knopf Doubleday Publishing Group,05/21/2013,320,5.10(w) x 7.90(h) x 0.90(d)
Murder and Mendelssohn (Phryne Fisher Series #20),Kerry Greenwood,Paperback,$14.72,$14.95,9781464202483,Sourcebooks,05/06/2014,250,5.40(w) x 8.40(h) x 1.00(d)
Murder at Chateau sur Mer,Alyssa Maxwell,Paperback,$14.36,$15.95,9781496703309,Kensington,06/26/2018,304,5.50(w) x 8.10(h) x 1.00(d)
Murder at Half Moon Gate,Andrea Penrose,Hardcover,$23.40,$26.00,9781496710796,Kensington,03/27/2018,368,5.70(w) x 8.40(h) x 1.30(d)
